date,open,high,low,close,adjusted_close,volume
2020-12-09,463.79998779296875,465.9599914550781,450.5199890136719,452.8900146484375,438.3226013183594,868800
2020-12-10,451.1400146484375,458.8800048828125,449.1199951171875,457.79998779296875,443.0747375488281,539300
2020-12-11,453.80999755859375,457.1499938964844,451.8399963378906,452.6300048828125,438.07098388671875,512100
2020-12-14,452.3399963378906,456.82000732421875,452.1700134277344,452.989990234375,438.4194030761719,546100
2020-12-15,464.510009765625,469.6199951171875,461.8900146484375,469.29998779296875,454.20477294921875,639200
2020-12-16,467.989990234375,472.239990234375,465.010009765625,471.5299987792969,456.363037109375,524900
2020-12-17,478.7300109863281,481.32000732421875,476.010009765625,477.29998779296875,461.94744873046875,477300
2020-12-18,478.489990234375,479.45001220703125,474.32000732421875,477.239990234375,461.889404296875,730700
2020-12-21,460.260009765625,472.2799987792969,459.4800109863281,472.260009765625,457.0695495605469,622800
2020-12-22,473.4800109863281,478.6199951171875,472.95001220703125,476.17999267578125,460.8634948730469,431300
2020-12-23,478.94000244140625,480.3900146484375,474.20001220703125,474.6199951171875,459.3536682128906,389200
2020-12-24,478.95001220703125,484.6000061035156,477.0799865722656,483.0899963378906,467.55120849609375,271900
2020-12-28,487.1400146484375,488.7200012207031,478.42999267578125,480.239990234375,464.7928161621094,449300
2020-12-29,489.45001220703125,489.45001220703125,482.510009765625,484.010009765625,468.4416198730469,377200
2020-12-30,488.1300048828125,492.6600036621094,488.0,489.9100036621094,474.15185546875,381900
2020-12-31,490.0,490.5199890136719,483.45001220703125,487.7200012207031,472.0322570800781,312700
2021-01-04,499.989990234375,504.75,490.7099914550781,500.0,483.91729736328125,1527600
2021-01-05,494.1600036621094,505.3599853515625,493.8900146484375,505.3599853515625,489.1048583984375,1029900
2021-01-06,491.8500061035156,499.8399963378906,489.739990234375,490.2200012207031,474.4518737792969,977900
2021-01-07,495.9700012207031,503.2200012207031,495.5199890136719,501.42999267578125,485.3013000488281,936200
2021-01-08,512.5900268554688,514.280029296875,501.7099914550781,508.739990234375,492.37615966796875,734500
2021-01-11,500.5,508.9100036621094,499.42999267578125,507.95001220703125,491.6115417480469,703000
2021-01-12,507.1000061035156,514.7899780273438,503.5,513.9299926757812,497.3992614746094,651700
2021-01-13,511.2099914550781,515.6099853515625,509.3800048828125,514.0599975585938,497.52508544921875,513700
2021-01-14,530.1599731445312,546.4000244140625,529.8900146484375,544.6500244140625,527.131103515625,1450300
2021-01-15,532.3099975585938,536.8499755859375,525.3599853515625,527.5,510.5328063964844,869200
2021-01-19,533.0,550.47998046875,530.6099853515625,549.5,531.8250732421875,1504000
2021-01-20,555.5700073242188,558.1599731445312,543.1599731445312,549.3800048828125,531.7088623046875,1121900
2021-01-21,568.0,573.7999877929688,565.6099853515625,570.739990234375,552.3818359375,1272100
2021-01-22,563.489990234375,570.7100219726562,562.7899780273438,569.4500122070312,551.1334228515625,901600
2021-01-25,562.1500244140625,568.219970703125,554.1199951171875,567.6099853515625,549.3525390625,966500
2021-01-26,563.1799926757812,563.6500244140625,548.4400024414062,549.0,531.3411865234375,887700
2021-01-27,534.969970703125,539.52001953125,522.5,524.6300048828125,507.75506591796875,1506800
2021-01-28,542.1099853515625,553.8400268554688,537.3800048828125,547.219970703125,529.6184692382812,968600
2021-01-29,540.9600219726562,543.5,528.2999877929688,534.1599731445312,516.9785766601562,867300
2021-02-01,547.4000244140625,555.469970703125,544.530029296875,554.3900146484375,536.5579223632812,849600
2021-02-02,553.780029296875,556.7899780273438,549.4500122070312,553.5,535.6964721679688,721600
2021-02-03,551.2899780273438,551.719970703125,541.9500122070312,542.9099731445312,525.447021484375,635400
2021-02-04,546.9600219726562,555.97998046875,544.280029296875,555.4400024414062,537.5740966796875,554500
2021-02-05,554.9600219726562,556.1400146484375,551.02001953125,552.8099975585938,535.0285034179688,461700
2021-02-08,557.969970703125,566.9299926757812,557.969970703125,564.0,545.8587646484375,716900
2021-02-09,566.5399780273438,571.9299926757812,565.5,565.5,547.3104248046875,483300
2021-02-10,571.4299926757812,573.0599975585938,559.7000122070312,566.8900146484375,548.6557006835938,458600
2021-02-11,574.6300048828125,591.7899780273438,573.8300170898438,591.510009765625,572.48388671875,975400
2021-02-12,591.969970703125,601.4600219726562,589.1500244140625,597.989990234375,578.7553100585938,732400
2021-02-16,605.5800170898438,608.7100219726562,599.1699829101562,603.1400146484375,583.73974609375,621600
2021-02-17,598.3499755859375,598.47998046875,581.4600219726562,587.5800170898438,568.6802368164062,825100
2021-02-18,584.3599853515625,589.4600219726562,576.0499877929688,582.47998046875,563.7442016601562,716800
2021-02-19,591.8400268554688,600.75,589.3900146484375,594.4000244140625,575.2808837890625,821500
2021-02-22,587.6199951171875,590.1199951171875,576.5,578.5,559.8922119140625,753400
2021-02-23,571.719970703125,579.1799926757812,560.1300048828125,576.0700073242188,557.54052734375,1004800
2021-02-24,573.3400268554688,595.9600219726562,565.5499877929688,595.010009765625,575.87109375,1023000
2021-02-25,582.6300048828125,586.4000244140625,559.6599731445312,559.77001953125,541.7647705078125,1288900
2021-02-26,572.3400268554688,573.489990234375,560.7000122070312,567.0900268554688,548.8493041992188,946500
2021-03-01,572.3699951171875,584.3599853515625,568.8599853515625,583.5499877929688,564.7799072265625,679500
2021-03-02,579.030029296875,579.8699951171875,563.0,563.1400146484375,545.0263061523438,696100
2021-03-03,564.5900268554688,565.9500122070312,541.2000122070312,543.5999755859375,526.1148681640625,1006900
2021-03-04,537.8499755859375,541.3300170898438,502.0899963378906,510.5,494.07952880859375,1702500
2021-03-05,527.969970703125,530.8499755859375,508.3299865722656,527.0399780273438,510.0874938964844,1370100
2021-03-08,526.4400024414062,529.1699829101562,501.1099853515625,502.19000244140625,486.03680419921875,1180700
2021-03-09,527.6400146484375,543.2100219726562,524.9500122070312,539.52001953125,522.1661376953125,1240500
2021-03-10,540.0800170898438,541.8200073242188,521.1099853515625,523.3300170898438,506.49688720703125,876500
2021-03-11,546.989990234375,548.489990234375,540.010009765625,544.4000244140625,526.8892211914062,1009700
2021-03-12,534.1199951171875,539.0800170898438,528.5999755859375,537.6300048828125,520.3369140625,714900
2021-03-15,538.6699829101562,547.7999877929688,536.010009765625,547.1900024414062,529.58935546875,582400
2021-03-16,546.3800048828125,555.72998046875,545.9600219726562,549.3800048828125,531.7088623046875,651600
2021-03-17,548.219970703125,566.0499877929688,542.8599853515625,559.5700073242188,541.5712280273438,841400
2021-03-18,547.97998046875,552.47998046875,539.02001953125,539.1900024414062,521.8468627929688,790000
2021-03-19,544.6900024414062,557.0900268554688,541.3099975585938,547.4199829101562,529.81201171875,1404600
2021-03-22,567.6400146484375,577.989990234375,563.8300170898438,575.989990234375,557.4630737304688,1216800
2021-03-23,569.52001953125,571.280029296875,555.5,558.8699951171875,540.8937377929688,866300
2021-03-24,587.1799926757812,594.469970703125,578.0,578.5800170898438,559.9698486328125,2121400
2021-03-25,570.9099731445312,585.8400268554688,569.0900268554688,584.0,565.2154541015625,1088900
2021-03-26,588.6900024414062,627.2999877929688,588.6900024414062,625.6699829101562,605.5450439453125,1933600
2021-03-29,614.760009765625,616.8599853515625,601.4400024414062,608.0,588.4432983398438,1214900
2021-03-30,599.9199829101562,606.260009765625,595.52001953125,601.2899780273438,581.94921875,1071600
2021-03-31,606.1599731445312,620.9400024414062,605.2000122070312,617.3599853515625,597.5023803710938,1579600
2021-04-01,619.7999877929688,639.489990234375,619.75,637.0999755859375,616.6072998046875,1908300
2021-04-05,651.6500244140625,653.0,638.030029296875,640.489990234375,619.8883056640625,1529800
2021-04-06,633.4099731445312,635.75,618.3800048828125,628.0,607.8001098632812,1281900
2021-04-07,627.1599731445312,631.4000244140625,622.1900024414062,626.5599975585938,606.4063720703125,820600
2021-04-08,635.9600219726562,641.5900268554688,632.75,639.8800048828125,619.2979736328125,865900
2021-04-09,634.3400268554688,638.7100219726562,628.5499877929688,634.3200073242188,613.9168090820312,631100
2021-04-12,631.5599975585938,631.5800170898438,620.6199951171875,630.4299926757812,610.1519165039062,739500
2021-04-13,635.6300048828125,636.739990234375,623.719970703125,629.1199951171875,608.8840942382812,710500
2021-04-14,635.6699829101562,641.0900268554688,627.0399780273438,630.989990234375,610.6940307617188,718000
2021-04-15,633.780029296875,642.9000244140625,627.52001953125,642.0900268554688,621.4368896484375,980400
2021-04-16,640.260009765625,647.9400024414062,638.47998046875,645.6900024414062,624.9212036132812,605200
2021-04-19,637.6400146484375,639.260009765625,622.4500122070312,630.1099853515625,609.8421630859375,1138900
2021-04-20,626.030029296875,627.7899780273438,612.780029296875,616.9400024414062,597.0958862304688,988000
2021-04-21,637.719970703125,655.8400268554688,635.9299926757812,655.489990234375,634.40576171875,2160900
2021-04-22,664.1699829101562,665.8699951171875,640.47998046875,647.0900268554688,626.2761840820312,1233400
2021-04-23,659.219970703125,671.280029296875,658.3699951171875,670.9099731445312,649.3297729492188,1109600
2021-04-26,666.9600219726562,675.6500244140625,666.9600219726562,670.4400024414062,648.8750610351562,801000
2021-04-27,670.3300170898438,674.8400268554688,661.7899780273438,672.8099975585938,651.168701171875,678200
2021-04-28,664.4500122070312,670.8599853515625,661.280029296875,665.3400268554688,643.939208984375,571300
2021-04-29,666.2899780273438,666.6300048828125,654.0599975585938,662.47998046875,641.171142578125,504300
2021-04-30,654.27001953125,661.0499877929688,645.7000122070312,648.0999755859375,627.2534790039062,575200
2021-05-03,657.7100219726562,658.0800170898438,647.7100219726562,654.4299926757812,633.3798217773438,672000
2021-05-04,635.6699829101562,639.22998046875,615.9099731445312,629.0,608.7680053710938,1505800
2021-05-05,642.0,651.97998046875,635.8200073242188,641.8800048828125,621.2337036132812,948200
2021-05-06,638.3300170898438,644.6400146484375,629.9299926757812,644.3400268554688,623.6145629882812,618200
2021-05-07,651.780029296875,661.2899780273438,647.7100219726562,658.5700073242188,637.3868408203125,573700
2021-05-10,648.2999877929688,648.6400146484375,626.52001953125,627.260009765625,607.0839233398438,882700
2021-05-11,616.1199951171875,633.6599731445312,614.6099853515625,630.6599731445312,610.3744506835938,891200
2021-05-12,615.0,619.7100219726562,600.260009765625,601.8800048828125,582.520263671875,1107700
2021-05-13,621.6400146484375,628.75,611.8099975585938,623.0900268554688,603.0480346679688,1436100
2021-05-14,630.1400146484375,651.1400146484375,625.4099731445312,647.760009765625,626.9244995117188,1331000
2021-05-17,631.8900146484375,636.0800170898438,623.2999877929688,635.3499755859375,614.9136962890625,929400
2021-05-18,641.4000244140625,643.760009765625,631.6099853515625,632.1900024414062,611.8553466796875,644700
2021-05-19,608.010009765625,630.97998046875,606.6400146484375,630.780029296875,610.4906616210938,1049600
2021-05-20,632.6900024414062,652.25,631.75,648.77001953125,627.902099609375,1086900
2021-05-21,645.8599853515625,647.3599853515625,636.1799926757812,639.219970703125,618.6591796875,847500
2021-05-24,647.5,662.260009765625,645.760009765625,658.9500122070312,637.7545166015625,794000
2021-05-25,671.1699829101562,679.4400024414062,667.280029296875,672.2899780273438,650.66552734375,1088800
2021-05-26,667.219970703125,669.5399780273438,659.8599853515625,665.77001953125,644.3554077148438,597100
2021-05-27,661.0,667.8599853515625,658.9299926757812,665.0900268554688,643.6972045898438,652600
2021-05-28,669.030029296875,675.97998046875,666.9400024414062,675.469970703125,653.7432861328125,610700
2021-06-01,684.739990234375,688.0900268554688,668.52001953125,671.7999877929688,650.1912231445312,1292000
2021-06-02,670.52001953125,678.72998046875,668.77001953125,674.0900268554688,652.4076538085938,596800
2021-06-03,667.3499755859375,670.4099731445312,660.1099853515625,665.8900146484375,644.4712524414062,612100
2021-06-04,674.8099975585938,684.02001953125,673.0900268554688,683.2999877929688,661.3213500976562,531000
2021-06-07,680.1799926757812,684.4099731445312,676.47998046875,681.97998046875,660.0438232421875,594300
2021-06-08,690.6699829101562,692.1199951171875,676.5499877929688,680.72998046875,658.8339233398438,562800
2021-06-09,685.0,688.0599975585938,680.8099975585938,682.5900268554688,660.6342163085938,440700
2021-06-10,689.3599853515625,704.780029296875,686.5599975585938,699.9400024414062,677.4262084960938,800100
2021-06-11,698.2000122070312,698.9400024414062,691.3499755859375,697.030029296875,674.6097412109375,445100
2021-06-14,699.510009765625,709.6300048828125,695.5399780273438,709.3300170898438,686.5140991210938,636600
2021-06-15,707.5999755859375,710.969970703125,696.8699951171875,701.780029296875,679.2069702148438,510700
2021-06-16,706.0499877929688,709.969970703125,693.7000122070312,699.0499877929688,676.5648803710938,590900
2021-06-17,691.3599853515625,704.530029296875,691.0999755859375,698.8300170898438,676.3518676757812,746700
2021-06-18,685.3499755859375,687.2000122070312,668.5700073242188,671.0700073242188,649.4848022460938,1669900
2021-06-21,678.5,681.9500122070312,672.4000244140625,680.6500244140625,658.7567138671875,565500
2021-06-22,680.489990234375,687.5700073242188,676.260009765625,685.8099975585938,663.7506103515625,542200
2021-06-23,686.530029296875,689.22998046875,679.5499877929688,681.6500244140625,659.7244873046875,523400
2021-06-24,691.6699829101562,697.9600219726562,690.6699829101562,695.0,672.64501953125,469400
2021-06-25,693.9299926757812,695.5599975585938,685.969970703125,686.2100219726562,664.1377563476562,431200
2021-06-28,698.9299926757812,705.7999877929688,698.6699829101562,704.1099853515625,681.4619750976562,623900
2021-06-29,699.9500122070312,705.27001953125,698.2000122070312,703.6799926757812,681.0457763671875,400000
2021-06-30,694.5999755859375,696.5700073242188,686.5900268554688,690.8400268554688,668.618896484375,767500
2021-07-01,687.239990234375,691.6799926757812,674.530029296875,679.3099975585938,657.4596557617188,997500
2021-07-02,688.489990234375,689.8699951171875,683.7000122070312,687.5399780273438,665.4249267578125,449700
2021-07-06,689.4400024414062,693.5499877929688,676.7000122070312,685.8699951171875,663.8087768554688,788700
2021-07-07,694.0399780273438,695.719970703125,684.3699951171875,690.1799926757812,667.97998046875,442900
2021-07-08,670.97998046875,675.5999755859375,664.8300170898438,673.6900024414062,652.0205078125,849400
2021-07-09,683.969970703125,693.0,678.9299926757812,691.3599853515625,669.1220092773438,583600
2021-07-12,700.0,708.510009765625,699.1699829101562,707.8099975585938,685.04296875,618500
2021-07-13,706.25,710.6599731445312,703.5999755859375,706.4199829101562,683.6976318359375,623300
2021-07-14,719.97998046875,723.010009765625,712.8800048828125,716.510009765625,693.4632568359375,852000
2021-07-15,712.5700073242188,713.27001953125,696.8400268554688,703.9400024414062,681.2974243164062,729400
2021-07-16,702.8800048828125,706.989990234375,686.8699951171875,687.4199829101562,665.308837890625,578300
2021-07-19,673.8499755859375,684.3200073242188,671.5900268554688,684.0,661.998779296875,855300
2021-07-20,676.8599853515625,688.6599731445312,672.9299926757812,684.0499877929688,662.0472412109375,805600
2021-07-21,705.9400024414062,721.0900268554688,700.6900024414062,721.0,697.8087158203125,1281300
2021-07-22,733.0,740.0599975585938,724.2000122070312,729.9199829101562,706.4418334960938,946000
2021-07-23,747.7899780273438,756.780029296875,743.0900268554688,748.1400146484375,724.0758056640625,1069800
2021-07-26,758.2000122070312,759.0,748.3800048828125,754.0900268554688,729.8343505859375,691800
2021-07-27,751.1699829101562,752.1500244140625,733.0599975585938,745.5999755859375,721.6174926757812,881200
2021-07-28,750.0,761.0399780273438,745.4000244140625,759.8599853515625,735.4188232421875,716500
2021-07-29,761.6300048828125,767.8900146484375,759.8599853515625,765.7100219726562,741.08056640625,634000
2021-07-30,760.77001953125,768.7000122070312,756.7899780273438,766.739990234375,742.0774536132812,488200
2021-08-02,770.8099975585938,775.8400268554688,768.4099731445312,769.6500244140625,744.8938598632812,499900
2021-08-03,770.530029296875,780.4500122070312,767.510009765625,779.530029296875,754.4561157226562,533700
2021-08-04,792.010009765625,798.5700073242188,787.7999877929688,795.47998046875,769.8930053710938,629700
2021-08-05,805.510009765625,805.6400146484375,790.3200073242188,794.75,769.1865844726562,723700
2021-08-06,784.5,787.1900024414062,779.9000244140625,783.280029296875,758.0855102539062,556900
2021-08-09,790.219970703125,792.25,785.5999755859375,788.6799926757812,763.3116455078125,477100
2021-08-10,795.5900268554688,797.0399780273438,783.8300170898438,789.2899780273438,763.9021606445312,589500
2021-08-11,791.1400146484375,793.3400268554688,781.4199829101562,789.219970703125,763.8344116210938,421300
2021-08-12,788.7000122070312,788.7000122070312,778.530029296875,781.0700073242188,755.9465942382812,764600
2021-08-13,779.1400146484375,789.5900268554688,776.5399780273438,788.9600219726562,763.5828247070312,454700
2021-08-16,787.8300170898438,790.969970703125,779.739990234375,787.3499755859375,762.0245971679688,426000
2021-08-17,781.760009765625,783.3900146484375,770.4000244140625,776.5599975585938,751.5816040039062,483600
2021-08-18,776.219970703125,785.3800048828125,772.030029296875,772.4500122070312,747.6036987304688,452500
2021-08-19,761.8699951171875,784.010009765625,761.2100219726562,781.510009765625,756.3724365234375,514000
2021-08-20,785.0800170898438,790.8800048828125,778.010009765625,788.1799926757812,762.8279418945312,507700
2021-08-23,795.030029296875,812.5,794.5700073242188,811.6199951171875,785.5138549804688,724300
2021-08-24,806.0999755859375,807.7100219726562,801.5800170898438,805.6099853515625,779.697265625,453800
2021-08-25,808.4199829101562,813.3699951171875,805.0,807.8699951171875,781.8844604492188,471100
2021-08-26,808.27001953125,815.8300170898438,804.1599731445312,810.9400024414062,784.855712890625,450000
2021-08-27,814.25,834.77001953125,813.77001953125,832.9199829101562,806.1287841796875,658900
2021-08-30,839.9400024414062,843.010009765625,836.760009765625,839.5900268554688,812.584228515625,491000
2021-08-31,843.780029296875,844.1599731445312,827.2100219726562,833.0399780273438,806.244873046875,579300
2021-09-01,838.719970703125,850.719970703125,836.6900024414062,842.1699829101562,815.0812377929688,581900
2021-09-02,852.1599731445312,862.0499877929688,848.8699951171875,861.280029296875,833.5765991210938,746800
2021-09-03,848.52001953125,862.97998046875,848.52001953125,858.1099853515625,830.508544921875,698000
2021-09-07,865.2899780273438,868.8800048828125,857.760009765625,861.77001953125,834.05078125,780900
2021-09-08,857.6099853515625,859.9000244140625,849.9199829101562,857.989990234375,830.3922729492188,714900
2021-09-09,855.47998046875,862.760009765625,852.0999755859375,853.5,826.0468139648438,641900
2021-09-10,870.9400024414062,875.3599853515625,857.4000244140625,858.8699951171875,831.2442016601562,1137400
2021-09-13,869.219970703125,872.2100219726562,861.0399780273438,871.239990234375,843.2161254882812,636000
2021-09-14,883.8200073242188,895.9299926757812,879.6799926757812,888.0700073242188,859.5048828125,978300
2021-09-15,886.989990234375,890.010009765625,879.4400024414062,889.3300170898438,860.7243041992188,799700
2021-09-16,877.1400146484375,889.780029296875,875.4400024414062,887.3099975585938,858.769287109375,811400
2021-09-17,875.0999755859375,875.3099975585938,852.4099731445312,859.8499755859375,832.1925048828125,1670500
2021-09-20,838.8800048828125,845.489990234375,829.7000122070312,840.739990234375,813.6972045898438,1122600
2021-09-21,860.0,862.3699951171875,844.489990234375,854.72998046875,827.2371826171875,905700
2021-09-22,851.8300170898438,871.6500244140625,849.4600219726562,864.739990234375,836.92529296875,669400
2021-09-23,877.3900146484375,888.719970703125,877.260009765625,879.780029296875,851.4815063476562,744500
2021-09-24,867.3599853515625,873.3599853515625,865.1199951171875,868.8200073242188,840.8740234375,510400
2021-09-27,843.280029296875,847.8800048828125,833.0499877929688,835.3099975585938,808.4417724609375,1063900
2021-09-28,794.8400268554688,799.3400268554688,773.0700073242188,780.1699829101562,755.075439453125,2390100
2021-09-29,785.0,786.22998046875,749.1199951171875,750.4199829101562,726.282470703125,2216000
2021-09-30,754.25,762.3200073242188,742.2899780273438,745.1099853515625,721.1432495117188,1078800
2021-10-01,745.0,745.0,728.3699951171875,741.8099975585938,717.9493408203125,1180400
2021-10-04,728.9000244140625,730.1599731445312,709.030029296875,712.9400024414062,690.0079345703125,1663500
2021-10-05,725.0399780273438,742.6300048828125,722.6199951171875,732.8699951171875,709.2969360351562,1201500
2021-10-06,725.3800048828125,734.7000122070312,719.010009765625,732.5,708.9389038085938,973000
2021-10-07,745.4099731445312,753.6699829101562,742.22998046875,746.8200073242188,722.7982177734375,1267500
2021-10-08,749.3599853515625,749.739990234375,729.3300170898438,730.27001953125,706.7805786132812,1039700
2021-10-11,722.780029296875,735.8300170898438,721.3599853515625,721.8900146484375,698.670166015625,702500
