date,ret,outlier_iqr,outlier_z,outlier_any,ret_winsor
2020-12-17,0.012236774600471012,False,False,False,0.012236774600471012
2020-12-18,-0.0001256515946853609,False,False,False,-0.0001256515946853609
2020-12-21,-0.010435084008184381,False,False,False,-0.010435084008184381
2020-12-22,0.008300586455929349,False,False,False,0.008300586455929349
2020-12-23,-0.0032760821305062304,False,False,False,-0.0032760821305062304
2020-12-24,0.017845814348442124,False,False,False,0.017845814348442124
2020-12-28,-0.005899658227506044,False,False,False,-0.005899658227506044
2020-12-29,0.007850387493219868,False,False,False,0.007850387493219868
2020-12-30,0.012189855370346114,False,False,False,0.012189855370346114
2020-12-31,-0.004470294409322562,False,False,False,-0.004470294409322562
2021-01-04,0.02517844936429192,False,False,False,0.02517844936429192
2021-01-05,0.010719933061747566,False,False,False,0.010719933061747566
2021-01-06,-0.02995877952863013,False,False,False,-0.02995877952863013
2021-01-07,0.02286728511178371,False,False,False,0.02286728511178371
2021-01-08,0.014578282849085467,False,False,False,0.014578282849085467
2021-01-11,-0.0015529141793493295,False,False,False,-0.0015529141793493295
2021-01-12,0.011772953307773948,False,False,False,0.011772953307773948
2021-01-13,0.0002529637342774116,False,False,False,0.0002529637342774116
2021-01-14,0.0595065835518116,False,False,False,0.0595065835518116
2021-01-15,-0.03148798659088925,False,False,False,-0.03148798659088925
2021-01-19,0.04170597183752256,False,False,False,0.04170597183752256
2021-01-20,-0.00021851346118662018,False,False,False,-0.00021851346118662018
2021-01-21,0.03888025026177977,False,False,False,0.03888025026177977
2021-01-22,-0.0022600545577656783,False,False,False,-0.0022600545577656783
2021-01-25,-0.0032313115394966285,False,False,False,-0.0032313115394966285
2021-01-26,-0.0327865100428949,False,False,False,-0.0327865100428949
2021-01-27,-0.04438978419834638,False,False,False,-0.04438978419834638
2021-01-28,0.04305895654784986,False,False,False,0.04305895654784986
2021-01-29,-0.023866034347903686,False,False,False,-0.023866034347903686
2021-02-01,0.03787264421983161,False,False,False,0.03787264421983161
2021-02-02,-0.0016055120228553044,False,False,False,-0.0016055120228553044
2021-02-03,-0.0191329441504704,False,False,False,-0.0191329441504704
2021-02-04,0.023079539324542875,False,False,False,0.023079539324542875
2021-02-05,-0.004735334677473335,False,False,False,-0.004735334677473335
2021-02-08,0.020242400472649358,False,False,False,0.020242400472649358
2021-02-09,0.00265940615093907,False,False,False,0.00265940615093907
2021-02-10,0.002457975982069538,False,False,False,0.002457975982069538
2021-02-11,0.043430125678941556,False,False,False,0.043430125678941556
2021-02-12,0.010954759575486195,False,False,False,0.010954759575486195
2021-02-16,0.008612337456828989,False,False,False,0.008612337456828989
2021-02-17,-0.025798327727584836,False,False,False,-0.025798327727584836
2021-02-18,-0.008679807801802664,False,False,False,-0.008679807801802664
2021-02-19,0.020464391642401214,False,False,False,0.020464391642401214
2021-02-22,-0.026749840484257326,False,False,False,-0.026749840484257326
2021-02-23,-0.004200245190539409,False,False,False,-0.004200245190539409
2021-02-24,0.03287754971567902,False,False,False,0.03287754971567902
2021-02-25,-0.05922562117173036,True,False,True,-0.05922562117173036
2021-02-26,0.013076770726095255,False,False,False,0.013076770726095255
2021-03-01,0.02902545909316001,False,False,False,0.02902545909316001
2021-03-02,-0.03497575041439027,False,False,False,-0.03497575041439027
2021-03-03,-0.03469821139788287,False,False,False,-0.03469821139788287
2021-03-04,-0.0608903897113946,True,False,True,-0.0608903897113946
2021-03-05,0.032399571636759994,False,False,False,0.032399571636759994
2021-03-08,-0.04715012617452319,False,False,False,-0.04715012617452319
2021-03-09,0.07433456311116071,True,False,True,0.06519911284179133
2021-03-10,-0.030008170498073028,False,False,False,-0.030008170498073028
2021-03-11,0.040261518874921576,False,False,False,0.040261518874921576
2021-03-12,-0.012435834451291483,False,False,False,-0.012435834451291483
2021-03-15,0.01778163562145174,False,False,False,0.01778163562145174
2021-03-16,0.004002170387396697,False,False,False,0.004002170387396697
2021-03-17,0.018548432087266642,False,False,False,0.018548432087266642
2021-03-18,-0.036420629851811714,False,False,False,-0.036420629851811714
2021-03-19,0.015263383750457216,False,False,False,0.015263383750457216
2021-03-22,0.0521903267576298,False,False,False,0.0521903267576298
2021-03-23,-0.02972275065076546,False,False,False,-0.02972275065076546
2021-03-24,0.03526776057286374,False,False,False,0.03526776057286374
2021-03-25,0.009367656993599427,False,False,False,0.009367656993599427
2021-03-26,0.0713525958129646,True,False,True,0.06519911284179133
2021-03-29,-0.028241905001889833,False,False,False,-0.028241905001889833
2021-03-30,-0.01103603288229349,False,False,False,-0.01103603288229349
2021-03-31,0.02672597731895099,False,False,False,0.02672597731895099
2021-04-01,0.03197463317506477,False,False,False,0.03197463317506477
2021-04-05,0.005321062304021185,False,False,False,0.005321062304021185
2021-04-06,-0.01950060307692303,False,False,False,-0.01950060307692303
2021-04-07,-0.002293085786513327,False,False,False,-0.002293085786513327
2021-04-08,0.021259014014788802,False,False,False,0.021259014014788802
2021-04-09,-0.008689136376815898,False,False,False,-0.008689136376815898
2021-04-12,-0.006132577773451886,False,False,False,-0.006132577773451886
2021-04-13,-0.0020778796744415073,False,False,False,-0.0020778796744415073
2021-04-14,0.002972546894498551,False,False,False,0.002972546894498551
2021-04-15,0.01759122956109338,False,False,False,0.01759122956109338
2021-04-16,0.0056068669608830835,False,False,False,0.0056068669608830835
2021-04-19,-0.024129506952487834,False,False,False,-0.024129506952487834
2021-04-20,-0.020900943927802174,False,False,False,-0.020900943927802174
2021-04-21,0.062485567810260045,True,False,True,0.062485567810260045
2021-04-22,-0.012814476360829219,False,False,False,-0.012814476360829219
2021-04-23,0.03681057886781769,False,False,False,0.03681057886781769
2021-04-26,-0.0007002788613822419,False,False,False,-0.0007002788613822419
2021-04-27,0.0035347947154258375,False,False,False,0.0035347947154258375
2021-04-28,-0.011102333657145191,False,False,False,-0.011102333657145191
2021-04-29,-0.004298645536145895,False,False,False,-0.004298645536145895
2021-04-30,-0.021706628152752372,False,False,False,-0.021706628152752372
2021-05-03,0.009766933111580833,False,False,False,0.009766933111580833
2021-05-04,-0.03885791046703402,False,False,False,-0.03885791046703402
2021-05-05,0.020476927388108468,False,False,False,0.020476927388108468
2021-05-06,0.003832469747137468,False,False,False,0.003832469747137468
2021-05-07,0.022084599445587383,False,False,False,0.022084599445587383
2021-05-10,-0.04754242720397095,False,False,False,-0.04754242720397095
2021-05-11,0.005420218222296658,False,False,False,0.005420218222296658
2021-05-12,-0.045634588702923695,False,False,False,-0.045634588702923695
2021-05-13,0.03523958268283822,False,False,False,0.03523958268283822
2021-05-14,0.03959297347995849,False,False,False,0.03959297347995849
2021-05-17,-0.019158292955548717,False,False,False,-0.019158292955548717
2021-05-18,-0.0049736241489363175,False,False,False,-0.0049736241489363175
2021-05-19,-0.002230404728829072,False,False,False,-0.002230404728829072
2021-05-20,0.02852040020079416,False,False,False,0.02852040020079416
2021-05-21,-0.014720320138482013,False,False,False,-0.014720320138482013
2021-05-24,0.030865681042198334,False,False,False,0.030865681042198334
2021-05-25,0.02024448342755325,False,False,False,0.02024448342755325
2021-05-26,-0.009697946738728258,False,False,False,-0.009697946738728258
2021-05-27,-0.0010214908063459482,False,False,False,-0.0010214908063459482
2021-05-28,0.015606843514832436,False,False,False,0.015606843514832436
2021-06-01,-0.005433421747691347,False,False,False,-0.005433421747691347
2021-06-02,0.003408890469703829,False,False,False,0.003408890469703829
2021-06-03,-0.012164788872197851,False,False,False,-0.012164788872197851
2021-06-04,0.026145615638274,False,False,False,0.026145615638274
2021-06-07,-0.0019317792405766365,False,False,False,-0.0019317792405766365
2021-06-08,-0.0018330599571413364,False,False,False,-0.0018330599571413364
2021-06-09,0.002732544431870876,False,False,False,0.002732544431870876
2021-06-10,0.025417987402057474,False,False,False,0.025417987402057474
2021-06-11,-0.004157600119146343,False,False,False,-0.004157600119146343
2021-06-14,0.01764628819143299,False,False,False,0.01764628819143299
2021-06-15,-0.010643814767395066,False,False,False,-0.010643814767395066
2021-06-16,-0.0038899627942780013,False,False,False,-0.0038899627942780013
2021-06-17,-0.00031484444654539256,False,False,False,-0.00031484444654539256
2021-06-18,-0.03972350297784144,False,False,False,-0.03972350297784144
2021-06-21,0.014275794582150336,False,False,False,0.014275794582150336
2021-06-22,0.007580790266346726,False,False,False,0.007580790266346726
2021-06-23,-0.00606571652678789,False,False,False,-0.00606571652678789
2021-06-24,0.019584739501408377,False,False,False,0.019584739501408377
2021-06-25,-0.012647478144597324,False,False,False,-0.012647478144597324
2021-06-28,0.02608527912232006,False,False,False,0.02608527912232006
2021-06-29,-0.000610743879596698,False,False,False,-0.000610743879596698
2021-06-30,-0.01824676154530991,False,False,False,-0.01824676154530991
2021-07-01,-0.016689987048424726,False,False,False,-0.016689987048424726
2021-07-02,0.012115223993273583,False,False,False,0.012115223993273583
2021-07-06,-0.0024287486647339707,False,False,False,-0.0024287486647339707
2021-07-07,0.006283742786651114,False,False,False,0.006283742786651114
2021-07-08,-0.023892142164276486,False,False,False,-0.023892142164276486
2021-07-09,0.026228471742734794,False,False,False,0.026228471742734794
2021-07-12,0.02379380628930594,False,False,False,0.02379380628930594
2021-07-13,-0.00196387230499917,False,False,False,-0.00196387230499917
2021-07-14,0.014283543697198864,False,False,False,0.014283543697198864
2021-07-15,-0.017543586339441086,False,False,False,-0.017543586339441086
2021-07-16,-0.02346785097833548,False,False,False,-0.02346785097833548
2021-07-19,-0.004975221138268093,False,False,False,-0.004975221138268093
2021-07-20,7.320544323952127e-05,False,False,False,7.320544323952127e-05
2021-07-21,0.05401649970471056,False,False,False,0.05401649970471056
2021-07-22,0.012371753863281265,False,False,False,0.012371753863281265
2021-07-23,0.024961676010465617,False,False,False,0.024961676010465617
2021-07-26,0.007952958622327921,False,False,False,0.007952958622327921
2021-07-27,-0.011258524490604604,False,False,False,-0.011258524490604604
2021-07-28,0.0191255487934896,False,False,False,0.0191255487934896
2021-07-29,0.007698665012546124,False,False,False,0.007698665012546124
2021-07-30,0.0013451806081834494,False,False,False,0.0013451806081834494
2021-08-02,0.0037952995826602276,False,False,False,0.0037952995826602276
2021-08-03,0.012837071661632615,False,False,False,0.012837071661632615
2021-08-04,0.020460951043721476,False,False,False,0.020460951043721476
2021-08-05,-0.000917557236537081,False,False,False,-0.000917557236537081
2021-08-06,-0.01443222547408407,False,False,False,-0.01443222547408407
2021-08-09,0.006893859839315342,False,False,False,0.006893859839315342
2021-08-10,0.0007736225959527054,False,False,False,0.0007736225959527054
2021-08-11,-8.868808982076537e-05,False,False,False,-8.868808982076537e-05
2021-08-12,-0.010326606477537581,False,False,False,-0.010326606477537581
2021-08-13,0.010101547552369805,False,False,False,0.010101547552369805
2021-08-16,-0.002040679136098067,False,False,False,-0.002040679136098067
2021-08-17,-0.013704273067921213,False,False,False,-0.013704273067921213
2021-08-18,-0.00529271239775686,False,False,False,-0.00529271239775686
2021-08-19,0.011729125749189384,False,False,False,0.011729125749189384
2021-08-20,0.008534823665396374,False,False,False,0.008534823665396374
2021-08-23,0.029739226685372433,False,False,False,0.029739226685372433
2021-08-24,-0.007404820829816416,False,False,False,-0.007404820829816416
2021-08-25,0.0028051846795507096,False,False,False,0.0028051846795507096
2021-08-26,0.00380011701434646,False,False,False,0.00380011701434646
2021-08-27,0.027104435808606997,False,False,False,0.027104435808606997
2021-08-30,0.008007956622596568,False,False,False,0.008007956622596568
2021-08-31,-0.0078014749071986245,False,False,False,-0.0078014749071986245
2021-09-01,0.01095990193736096,False,False,False,0.01095990193736096
2021-09-02,0.022691433038264597,False,False,False,0.022691433038264597
2021-09-03,-0.0036805906049349746,False,False,False,-0.0036805906049349746
2021-09-07,0.004265141339946377,False,False,False,0.004265141339946377
2021-09-08,-0.004386433515832455,False,False,False,-0.004386433515832455
2021-09-09,-0.0052330195329752804,False,False,False,-0.0052330195329752804
2021-09-10,0.006291880323787247,False,False,False,0.006291880323787247
2021-09-13,0.014402414842972444,False,False,False,0.014402414842972444
2021-09-14,0.019317416771158724,False,False,False,0.019317416771158724
2021-09-15,0.001418748643670975,False,False,False,0.001418748643670975
2021-09-16,-0.0022713627119692603,False,False,False,-0.0022713627119692603
2021-09-17,-0.030947522955810602,False,False,False,-0.030947522955810602
2021-09-20,-0.022224785953309234,False,False,False,-0.022224785953309234
2021-09-21,0.016640069488955467,False,False,False,0.016640069488955467
2021-09-22,0.011711405815816311,False,False,False,0.011711405815816311
2021-09-23,0.017392488315500998,False,False,False,0.017392488315500998
2021-09-24,-0.012457678565041319,False,False,False,-0.012457678565041319
2021-09-27,-0.038569690670166246,False,False,False,-0.038569690670166246
2021-09-28,-0.06601135026133387,True,False,True,-0.0657800946533667
2021-09-29,-0.03813257225112998,False,False,False,-0.03813257225112998
2021-09-30,-0.007076063926520049,False,False,False,-0.007076063926520049
2021-10-01,-0.004428951797813885,False,False,False,-0.004428951797813885
2021-10-04,-0.03891835351234507,False,False,False,-0.03891835351234507
2021-10-05,0.027954753124477483,False,False,False,0.027954753124477483
2021-10-06,-0.0005047705810824477,False,False,False,-0.0005047705810824477
2021-10-07,0.019549377090731124,False,False,False,0.019549377090731124
2021-10-08,-0.022160595815382877,False,False,False,-0.022160595815382877
2021-10-11,-0.01147514920906434,False,False,False,-0.01147514920906434
2021-10-12,0.004377212149336396,False,False,False,0.004377212149336396
2021-10-13,0.026715477739725824,False,False,False,0.026715477739725824
2021-10-14,0.04549845483866899,False,False,False,0.04549845483866899
2021-10-15,0.014275024318662233,False,False,False,0.014275024318662233
2021-10-18,-0.0014949449243851776,False,False,False,-0.0014949449243851776
2021-10-19,0.0161630651890321,False,False,False,0.0161630651890321
2021-10-20,-0.041525101048561885,False,False,False,-0.041525101048561885
2021-10-21,0.025869392013962322,False,False,False,0.025869392013962322
2021-10-22,0.01702732308697552,False,False,False,0.01702732308697552
2021-10-25,-0.015643513576862556,False,False,False,-0.015643513576862556
2021-10-26,0.003538470336846178,False,False,False,0.003538470336846178
2021-10-27,0.012347952032011333,False,False,False,0.012347952032011333
2021-10-28,0.01521856782111164,False,False,False,0.01521856782111164
2021-10-29,-0.0003812402499124845,False,False,False,-0.0003812402499124845
2021-11-01,-0.006680067401922729,False,False,False,-0.006680067401922729
2021-11-02,0.0056599890578803436,False,False,False,0.0056599890578803436
2021-11-03,0.022166781452048978,False,False,False,0.022166781452048978
2021-11-04,0.02466199470156738,False,False,False,0.02466199470156738
2021-11-05,-0.004103521965383883,False,False,False,-0.004103521965383883
2021-11-08,0.0034593417154602513,False,False,False,0.0034593417154602513
2021-11-09,0.00014127415786235886,False,False,False,0.00014127415786235886
2021-11-10,-0.0378803115456392,False,False,False,-0.0378803115456392
2021-11-11,0.01900105693369558,False,False,False,0.01900105693369558
2021-11-12,0.021886687655338743,False,False,False,0.021886687655338743
2021-11-15,0.005976615298580068,False,False,False,0.005976615298580068
2021-11-16,0.004470736824686572,False,False,False,0.004470736824686572
2021-11-17,-0.0012667685983263066,False,False,False,-0.0012667685983263066
2021-11-18,0.022874854954243462,False,False,False,0.022874854954243462
2021-11-19,-0.024968137130244927,False,False,False,-0.024968137130244927
2021-11-22,-0.036655506790465586,False,False,False,-0.036655506790465586
2021-11-23,-0.022125232331130174,False,False,False,-0.022125232331130174
2021-11-24,-0.006303706444121149,False,False,False,-0.006303706444121149
2021-11-26,-0.0253865701565269,False,False,False,-0.0253865701565269
2021-11-29,0.04218566148942626,False,False,False,0.04218566148942626
2021-11-30,-0.028834035304051153,False,False,False,-0.028834035304051153
2021-12-01,0.01577988835290589,False,False,False,0.01577988835290589
2021-12-02,-0.018184051506981436,False,False,False,-0.018184051506981436
2021-12-03,-0.022625507301952563,False,False,False,-0.022625507301952563
2021-12-06,-0.019610524512358674,False,False,False,-0.019610524512358674
2021-12-07,0.06560104624974472,True,False,True,0.06519911284179133
2021-12-08,-0.002592931437306323,False,False,False,-0.002592931437306323
2021-12-09,-0.03894683937045884,False,False,False,-0.03894683937045884
2021-12-10,0.011946673962777377,False,False,False,0.011946673962777377
2021-12-13,-0.02221689325014975,False,False,False,-0.02221689325014975
2021-12-14,-0.01318555928910925,False,False,False,-0.01318555928910925
2021-12-15,0.05014644681824154,False,False,False,0.05014644681824154
2021-12-16,-0.04698185426110146,False,False,False,-0.04698185426110146
2021-12-17,-0.006794834228697644,False,False,False,-0.006794834228697644
2021-12-20,0.0040141495597227905,False,False,False,0.0040141495597227905
2021-12-21,0.04005949196455583,False,False,False,0.04005949196455583
2021-12-22,0.01159594693132604,False,False,False,0.01159594693132604
2021-12-23,0.011727976794829731,False,False,False,0.011727976794829731
2021-12-27,0.012502872215524707,False,False,False,0.012502872215524707
2021-12-28,-0.008207605811090035,False,False,False,-0.008207605811090035
2021-12-29,-0.0034669828323893315,False,False,False,-0.0034669828323893315
2021-12-30,-0.0021946218906869763,False,False,False,-0.0021946218906869763
2021-12-31,-0.005098475162281124,False,False,False,-0.005098475162281124
2022-01-03,0.0016956062758819446,False,False,False,0.0016956062758819446
2022-01-04,-0.02294690908814856,False,False,False,-0.02294690908814856
2022-01-05,-0.04301913858288098,False,False,False,-0.04301913858288098
2022-01-06,0.023401887451963477,False,False,False,0.023401887451963477
2022-01-07,-0.009199065020108144,False,False,False,-0.009199065020108144
2022-01-10,-0.03826212965550879,False,False,False,-0.03826212965550879
2022-01-11,0.0027364254979040936,False,False,False,0.0027364254979040936
2022-01-12,0.017842747227646782,False,False,False,0.017842747227646782
2022-01-13,-0.016289969097407764,False,False,False,-0.016289969097407764
2022-01-14,0.019792203116521412,False,False,False,0.019792203116521412
2022-01-18,-0.03935375648377171,False,False,False,-0.03935375648377171
2022-01-19,-0.02294354587346914,False,False,False,-0.02294354587346914
2022-01-20,0.010932850088045676,False,False,False,0.010932850088045676
2022-01-21,-0.016604298744726576,False,False,False,-0.016604298744726576
2022-01-24,-0.01052192231298743,False,False,False,-0.01052192231298743
2022-01-25,-0.0565156204990267,False,False,False,-0.0565156204990267
2022-01-26,0.007231454781505553,False,False,False,0.007231454781505553
2022-01-27,-0.028472845219600362,False,False,False,-0.028472845219600362
2022-01-28,0.016245050082453805,False,False,False,0.016245050082453805
2022-01-31,0.04997139516221849,False,False,False,0.04997139516221849
2022-02-01,0.006320143954902546,False,False,False,0.006320143954902546
2022-02-02,0.007733038466418041,False,False,False,0.007733038466418041
2022-02-03,-0.05943949730555098,True,False,True,-0.05943949730555098
2022-02-04,0.010651390986898601,False,False,False,0.010651390986898601
2022-02-07,-0.004258565021147964,False,False,False,-0.004258565021147964
2022-02-08,0.005292055533015372,False,False,False,0.005292055533015372
2022-02-09,0.04116492509125114,False,False,False,0.04116492509125114
2022-02-10,-0.03452524269072954,False,False,False,-0.03452524269072954
2022-02-11,-0.04360018694050816,False,False,False,-0.04360018694050816
2022-02-14,-0.0005252960198161016,False,False,False,-0.0005252960198161016
2022-02-15,0.04538882040951231,False,False,False,0.04538882040951231
2022-02-16,0.011349645656828278,False,False,False,0.011349645656828278
2022-02-17,-0.020230401744874782,False,False,False,-0.020230401744874782
2022-02-18,-0.0039971424881528606,False,False,False,-0.0039971424881528606
2022-02-22,-0.011669636691320484,False,False,False,-0.011669636691320484
2022-02-23,-0.013338338210166167,False,False,False,-0.013338338210166167
2022-02-24,0.03974806493099026,False,False,False,0.03974806493099026
2022-02-25,0.015650789356222772,False,False,False,0.015650789356222772
2022-02-28,-0.000914588840560393,False,False,False,-0.000914588840560393
2022-03-01,-0.04846128466780064,False,False,False,-0.04846128466780064
2022-03-02,0.03336442712790877,False,False,False,0.03336442712790877
2022-03-03,-0.03750571101183153,False,False,False,-0.03750571101183153
2022-03-04,-0.05781621018957683,True,False,True,-0.05781621018957683
2022-03-07,-0.03361836748076796,False,False,False,-0.03361836748076796
2022-03-08,-0.002263456498131755,False,False,False,-0.002263456498131755
2022-03-09,0.08428751220465602,True,True,True,0.06519911284179133
2022-03-10,-0.03423272111873921,False,False,False,-0.03423272111873921
2022-03-11,-0.023697388734576164,False,False,False,-0.023697388734576164
2022-03-14,-0.014167332807883737,False,False,False,-0.014167332807883737
2022-03-15,0.03315746199311875,False,False,False,0.03315746199311875
2022-03-16,0.09038041411039854,True,True,True,0.06519911284179133
2022-03-17,0.0053332152116096765,False,False,False,0.0053332152116096765
2022-03-18,0.03938251827215877,False,False,False,0.03938251827215877
2022-03-21,0.004486138080998181,False,False,False,0.004486138080998181
2022-03-22,0.008537058917776008,False,False,False,0.008537058917776008
2022-03-23,-0.03394607187828025,False,False,False,-0.03394607187828025
2022-03-24,0.0378441446304314,False,False,False,0.0378441446304314
2022-03-25,-0.004604976084700008,False,False,False,-0.004604976084700008
2022-03-28,0.010867684391993482,False,False,False,0.010867684391993482
2022-03-29,0.020594899836829494,False,False,False,0.020594899836829494
2022-03-30,-0.03466186920483938,False,False,False,-0.03466186920483938
2022-03-31,-0.02429307674535064,False,False,False,-0.02429307674535064
2022-04-01,-0.00029930042067283225,False,False,False,-0.00029930042067283225
2022-04-04,0.019619113550515488,False,False,False,0.019619113550515488
2022-04-05,-0.0504828395452136,False,False,False,-0.0504828395452136
2022-04-06,-0.027766589076860138,False,False,False,-0.027766589076860138
2022-04-07,-0.005107420177871691,False,False,False,-0.005107420177871691
2022-04-08,-0.022980960289780028,False,False,False,-0.022980960289780028
2022-04-11,-0.021589949209895543,False,False,False,-0.021589949209895543
2022-04-12,-0.006256881461821906,False,False,False,-0.006256881461821906
2022-04-13,0.03158256042349872,False,False,False,0.03158256042349872
2022-04-14,-0.024300015530224428,False,False,False,-0.024300015530224428
2022-04-18,0.01289583536603045,False,False,False,0.01289583536603045
2022-04-19,0.019105910296111972,False,False,False,0.019105910296111972
2022-04-20,0.027156846445553606,False,False,False,0.027156846445553606
2022-04-21,-0.021974724808573765,False,False,False,-0.021974724808573765
2022-04-22,-0.01995214333725559,False,False,False,-0.01995214333725559
2022-04-25,-0.012820925317757137,False,False,False,-0.012820925317757137
2022-04-26,-0.06566967493349518,True,False,True,-0.06566967493349518
2022-04-27,-0.006334494576694549,False,False,False,-0.006334494576694549
2022-04-28,0.06044405911094408,True,False,True,0.06044405911094408
2022-04-29,-0.04533150423837862,False,False,False,-0.04533150423837862
2022-05-02,0.01298421502016689,False,False,False,0.01298421502016689
2022-05-03,0.006667788602545022,False,False,False,0.006667788602545022
