date,open,high,low,close,adjusted_close,volume,ret,log_ret,ret_lag1,ma_5,ma_21,mom_5,mom_21,rsi_14,vol_21,range,range_21,dow,month,is_month_end,is_quarter_end,dow_0,dow_1,dow_2,dow_3,dow_4,ret_x_vol21,y_next_ret,y_next_up
2021-11-19,866.8499755859375,867.5499877929688,854.469970703125,857.1699829101562,829.5987548828125,778200,-0.024968137130244927,-0.025285128651849398,0.022874854954243462,834.857958984375,805.1719825381324,-0.006299519630812989,0.030337335220830708,64.87016325642225,0.01620304057228836,0.015259537023725577,0.016703122094831636,4,11,0,0,0,0,0,0,1,-0.00040455973893581805,-0.036655506790465586,0
2021-11-22,855.0,859.6599731445312,824.719970703125,825.75,799.1893920898438,880800,-0.036655506790465586,-0.03734420196429511,-0.024968137130244927,828.8632080078125,806.3140258789062,-0.03580061900598819,-0.008836053399041921,53.5380781157725,0.018186030908412663,0.04231305170015895,0.01797310107271691,0,11,0,0,1,0,0,0,0,-0.0006666181794549375,-0.022125232331130174,0
2021-11-23,811.6599731445312,819.3599853515625,793.1199951171875,807.47998046875,781.5071411132812,1193000,-0.022125232331130174,-0.022373666564679873,-0.036655506790465586,818.5906127929687,807.1915312267486,-0.04530160876529177,-0.03181944943653314,44.19973495816162,0.01854497336317658,0.0324961495876869,0.01854332120332056,1,11,0,0,0,1,0,0,0,-0.0004103118442349023,-0.006303706444121149,0
2021-11-24,782.0,803.47998046875,777.4400024414062,802.3900146484375,776.5807495117188,1246700,-0.006303706444121149,-0.006323658694535439,-0.022125232331130174,807.54375,807.7058686755952,-0.038342195686959735,-0.03853521482382272,36.55830068607703,0.018609882279809864,0.032453018547037894,0.019258170460405878,2,11,0,0,0,0,1,0,0,-0.00011731123485157341,-0.0253865701565269,0
2021-11-26,786.9600219726562,795.9199829101562,776.010009765625,782.02001953125,756.8660278320312,786300,-0.0253865701565269,-0.025714368815966893,-0.006303706444121149,788.7484130859375,806.8311331612723,-0.04042148893735087,-0.06192758716866942,33.40661747417717,0.019253118797508975,0.02545967193584823,0.019177509216758912,4,11,0,0,0,0,0,0,1,-0.0004887706510849085,0.04218566148942626,1
2021-11-29,795.010009765625,815.72998046875,789.989990234375,815.010009765625,788.794921875,1410700,0.04218566148942626,0.04132010547224407,-0.0253865701565269,780.587646484375,806.9150129045759,0.010514226592733156,-0.022456009294399726,42.26958699372409,0.021188454282839553,0.03158242221071264,0.02002558008546139,0,11,0,0,1,0,0,0,0,0.0008938489598600535,-0.028834035304051153,0
2021-11-30,807.0700073242188,821.3499755859375,787.1500244140625,791.510009765625,766.05078125,1144500,-0.028834035304051153,-0.029257903879170044,0.04218566148942626,773.9599243164063,805.9301263718378,-0.010219060209599284,-0.04948238540401495,38.25632108844501,0.022124607495385182,0.04320848852183435,0.021514307656994157,1,11,1,0,0,1,0,0,0,-0.0006379417136102111,0.01577988835290589,1
2021-12-01,812.5599975585938,832.6799926757812,802.4400024414062,804.0,778.1389770507812,1201200,0.01577988835290589,0.015656680363358433,-0.028834035304051153,773.2862915039062,805.7711268833706,0.006275406146716289,-0.03429280215024244,46.98298907975521,0.022379435754611918,0.037611928152207715,0.022625963223425208,2,12,0,0,0,0,1,0,0,0.0003531449976088063,-0.018184051506981436,0
2021-12-02,784.4400024414062,796.4500122070312,778.3200073242188,789.3800048828125,763.9892578125,957100,-0.018184051506981436,-0.018351413353819623,0.01577988835290589,770.7679931640625,804.7277047293527,-0.008794780545745451,-0.05062389014002433,40.37446970033431,0.022682610975882207,0.02296739817409486,0.023344334129443457,3,12,0,0,0,0,0,1,0,-0.0004124617662982645,-0.022625507301952563,0
2021-12-03,785.969970703125,790.739990234375,759.8400268554688,771.52001953125,746.70361328125,1115600,-0.022625507301952563,-0.02288539158294789,-0.018184051506981436,768.7355102539062,802.0315900530134,-0.02865991837085724,-0.0689847849610341,32.44970291902813,0.022490518165779343,0.04005076031297288,0.024040983777035778,4,12,0,0,0,0,0,0,1,-0.0005088593829845373,-0.019610524512358674,0
2021-12-06,758.8800048828125,761.4000244140625,741.4000244140625,756.3900146484375,732.0603637695312,1222900,-0.019610524512358674,-0.01980536230252561,-0.022625507301952563,757.3885986328125,797.6947719029018,-0.03344153174341702,-0.08228010317379875,28.946189931216864,0.021809648434766092,0.02644138554538666,0.02398152700975826,0,12,0,0,1,0,0,0,0,-0.0004276986452359054,0.06560104624974472,1
2021-12-07,788.0,809.4000244140625,783.719970703125,806.010009765625,780.0842895507812,983200,0.06560104624974472,0.06353900264448242,-0.019610524512358674,760.1953002929688,795.805652436756,0.026162999495192185,-0.01975527924165399,40.39989423536096,0.026751761416923318,0.03186071314226588,0.024767832965315643,1,12,0,0,0,1,0,0,0,0.001754943537973723,-0.002592931437306323,0
2021-12-08,803.2100219726562,805.0,796.1900024414062,803.9199829101562,778.0615844726562,551500,-0.002592931437306323,-0.002596298906362371,0.06560104624974472,760.1798217773437,793.6851748511905,0.023523069388377005,-0.019684871122184644,40.258196825579425,0.026722341460745036,0.010958799066919487,0.024788237996250375,2,12,0,0,0,0,1,0,0,-6.928919925199997e-05,-0.03894683937045884,0
2021-12-09,786.1599731445312,790.010009765625,772.3599853515625,772.6099853515625,747.758544921875,709100,-0.03894683937045884,-0.03972555350900997,-0.002592931437306323,756.9336791992188,790.1161615280878,-0.012121450702326286,-0.05360935349593787,32.051479607246094,0.027879332279412805,0.02284467551377966,0.025122061174973266,3,12,0,0,0,0,0,1,0,-0.0010858118760419388,0.011946673962777377,1
2021-12-10,777.280029296875,783.6500244140625,772.47998046875,781.8400268554688,756.6917724609375,602700,0.011946673962777377,0.011875875764241428,-0.03894683937045884,758.9313110351562,788.456560407366,-0.0029509107631414677,-0.040287302486286425,36.73721451615196,0.026972615373974666,0.014286866317446035,0.024618679539675004,4,12,0,0,0,0,0,0,1,0.0003222330417962719,-0.02221689325014975,0
2021-12-13,780.5700073242188,781.8400268554688,764.3400268554688,764.469970703125,739.8804321289062,615100,-0.02221689325014975,-0.02246740578183637,0.011946673962777377,760.4953247070313,785.2802211216518,-0.02710719173200249,-0.057813488448619,38.64932640133893,0.02688289059767327,0.022891677463673675,0.02514651390031533,0,12,0,0,1,0,0,0,0,-0.0005972543106639614,-0.01318555928910925,0
2021-12-14,754.4199829101562,760.3099975585938,743.25,754.3900146484375,730.1246948242188,842400,-0.01318555928910925,-0.013273260555927813,-0.02221689325014975,750.5034057617188,780.7986828031994,-0.027153389020022844,-0.0649001965488114,39.858631601315864,0.026292769865600335,0.022614293969073926,0.02511067153376763,1,12,0,0,0,1,0,0,0,-0.00034668487593777825,0.05014644681824154,1
2021-12-15,764.5700073242188,792.5999755859375,760.6599731445312,792.219970703125,766.7378540039062,910700,0.05014644681824154,0.048929627604184844,-0.01318555928910925,748.2386596679687,777.8260498046875,0.0247236548084091,-0.014255366998271013,48.27328346606763,0.02888951084300191,0.0403170882110663,0.02655196424740582,2,12,0,0,0,0,1,0,0,0.0014487063190936078,-0.04698185426110146,0
2021-12-16,799.0,799.8400268554688,753.6199951171875,755.0,730.715087890625,1006900,-0.04698185426110146,-0.048121334859784426,0.05014644681824154,744.8299682617187,772.9615246000744,-0.01895047322550003,-0.05465529054800944,45.660686083492116,0.03034040734195799,0.061218585083816224,0.028616627104696136,3,12,0,0,0,0,0,1,0,-0.001425448595962323,-0.006794834228697644,0
